id,rho_filename,ux_filename,uy_filename,uz_filename
-4559187053605062064,RHO_kgm-3_id-4559187053605062064.dat,UX_ms-1_id-4559187053605062064.dat,UY_ms-1_id-4559187053605062064.dat,UZ_ms-1_id-4559187053605062064.dat
3863862231739544225,RHO_kgm-3_id3863862231739544225.dat,UX_ms-1_id3863862231739544225.dat,UY_ms-1_id3863862231739544225.dat,UZ_ms-1_id3863862231739544225.dat
-4629783417489562659,RHO_kgm-3_id-4629783417489562659.dat,UX_ms-1_id-4629783417489562659.dat,UY_ms-1_id-4629783417489562659.dat,UZ_ms-1_id-4629783417489562659.dat
5715782577142274885,RHO_kgm-3_id5715782577142274885.dat,UX_ms-1_id5715782577142274885.dat,UY_ms-1_id5715782577142274885.dat,UZ_ms-1_id5715782577142274885.dat
-2087633999513881791,RHO_kgm-3_id-2087633999513881791.dat,UX_ms-1_id-2087633999513881791.dat,UY_ms-1_id-2087633999513881791.dat,UZ_ms-1_id-2087633999513881791.dat
-1495350256370840611,RHO_kgm-3_id-1495350256370840611.dat,UX_ms-1_id-1495350256370840611.dat,UY_ms-1_id-1495350256370840611.dat,UZ_ms-1_id-1495350256370840611.dat
-5830514101617005991,RHO_kgm-3_id-5830514101617005991.dat,UX_ms-1_id-5830514101617005991.dat,UY_ms-1_id-5830514101617005991.dat,UZ_ms-1_id-5830514101617005991.dat
5715782577312528069,RHO_kgm-3_id5715782577312528069.dat,UX_ms-1_id5715782577312528069.dat,UY_ms-1_id5715782577312528069.dat,UZ_ms-1_id5715782577312528069.dat
-6281281756896116019,RHO_kgm-3_id-6281281756896116019.dat,UX_ms-1_id-6281281756896116019.dat,UY_ms-1_id-6281281756896116019.dat,UZ_ms-1_id-6281281756896116019.dat
-1859240836125005987,RHO_kgm-3_id-1859240836125005987.dat,UX_ms-1_id-1859240836125005987.dat,UY_ms-1_id-1859240836125005987.dat,UZ_ms-1_id-1859240836125005987.dat
-4331700619359830739,RHO_kgm-3_id-4331700619359830739.dat,UX_ms-1_id-4331700619359830739.dat,UY_ms-1_id-4331700619359830739.dat,UZ_ms-1_id-4331700619359830739.dat
8415772912940284055,RHO_kgm-3_id8415772912940284055.dat,UX_ms-1_id8415772912940284055.dat,UY_ms-1_id8415772912940284055.dat,UZ_ms-1_id8415772912940284055.dat
8794855575399898802,RHO_kgm-3_id8794855575399898802.dat,UX_ms-1_id8794855575399898802.dat,UY_ms-1_id8794855575399898802.dat,UZ_ms-1_id8794855575399898802.dat
-7050446265495686861,RHO_kgm-3_id-7050446265495686861.dat,UX_ms-1_id-7050446265495686861.dat,UY_ms-1_id-7050446265495686861.dat,UZ_ms-1_id-7050446265495686861.dat
4963048772286680612,RHO_kgm-3_id4963048772286680612.dat,UX_ms-1_id4963048772286680612.dat,UY_ms-1_id4963048772286680612.dat,UZ_ms-1_id4963048772286680612.dat
-6739210159352332039,RHO_kgm-3_id-6739210159352332039.dat,UX_ms-1_id-6739210159352332039.dat,UY_ms-1_id-6739210159352332039.dat,UZ_ms-1_id-6739210159352332039.dat
-1939841867474143547,RHO_kgm-3_id-1939841867474143547.dat,UX_ms-1_id-1939841867474143547.dat,UY_ms-1_id-1939841867474143547.dat,UZ_ms-1_id-1939841867474143547.dat
-9092493812058362225,RHO_kgm-3_id-9092493812058362225.dat,UX_ms-1_id-9092493812058362225.dat,UY_ms-1_id-9092493812058362225.dat,UZ_ms-1_id-9092493812058362225.dat
6628792078182356315,RHO_kgm-3_id6628792078182356315.dat,UX_ms-1_id6628792078182356315.dat,UY_ms-1_id6628792078182356315.dat,UZ_ms-1_id6628792078182356315.dat
4815063143496713978,RHO_kgm-3_id4815063143496713978.dat,UX_ms-1_id4815063143496713978.dat,UY_ms-1_id4815063143496713978.dat,UZ_ms-1_id4815063143496713978.dat
2103571245946377674,RHO_kgm-3_id2103571245946377674.dat,UX_ms-1_id2103571245946377674.dat,UY_ms-1_id2103571245946377674.dat,UZ_ms-1_id2103571245946377674.dat
7038671775817757780,RHO_kgm-3_id7038671775817757780.dat,UX_ms-1_id7038671775817757780.dat,UY_ms-1_id7038671775817757780.dat,UZ_ms-1_id7038671775817757780.dat
-3314530129072767683,RHO_kgm-3_id-3314530129072767683.dat,UX_ms-1_id-3314530129072767683.dat,UY_ms-1_id-3314530129072767683.dat,UZ_ms-1_id-3314530129072767683.dat
-164462667689742480,RHO_kgm-3_id-164462667689742480.dat,UX_ms-1_id-164462667689742480.dat,UY_ms-1_id-164462667689742480.dat,UZ_ms-1_id-164462667689742480.dat
-110078965433182499,RHO_kgm-3_id-110078965433182499.dat,UX_ms-1_id-110078965433182499.dat,UY_ms-1_id-110078965433182499.dat,UZ_ms-1_id-110078965433182499.dat
6163969835930845373,RHO_kgm-3_id6163969835930845373.dat,UX_ms-1_id6163969835930845373.dat,UY_ms-1_id6163969835930845373.dat,UZ_ms-1_id6163969835930845373.dat
-4256564817928494849,RHO_kgm-3_id-4256564817928494849.dat,UX_ms-1_id-4256564817928494849.dat,UY_ms-1_id-4256564817928494849.dat,UZ_ms-1_id-4256564817928494849.dat
7822660332392449974,RHO_kgm-3_id7822660332392449974.dat,UX_ms-1_id7822660332392449974.dat,UY_ms-1_id7822660332392449974.dat,UZ_ms-1_id7822660332392449974.dat
-6120379546761873744,RHO_kgm-3_id-6120379546761873744.dat,UX_ms-1_id-6120379546761873744.dat,UY_ms-1_id-6120379546761873744.dat,UZ_ms-1_id-6120379546761873744.dat
1752335345796715719,RHO_kgm-3_id1752335345796715719.dat,UX_ms-1_id1752335345796715719.dat,UY_ms-1_id1752335345796715719.dat,UZ_ms-1_id1752335345796715719.dat
7582058183255239303,RHO_kgm-3_id7582058183255239303.dat,UX_ms-1_id7582058183255239303.dat,UY_ms-1_id7582058183255239303.dat,UZ_ms-1_id7582058183255239303.dat
2342705762177427665,RHO_kgm-3_id2342705762177427665.dat,UX_ms-1_id2342705762177427665.dat,UY_ms-1_id2342705762177427665.dat,UZ_ms-1_id2342705762177427665.dat
5579244397697621226,RHO_kgm-3_id5579244397697621226.dat,UX_ms-1_id5579244397697621226.dat,UY_ms-1_id5579244397697621226.dat,UZ_ms-1_id5579244397697621226.dat
8010033820041225802,RHO_kgm-3_id8010033820041225802.dat,UX_ms-1_id8010033820041225802.dat,UY_ms-1_id8010033820041225802.dat,UZ_ms-1_id8010033820041225802.dat
4305428112107319298,RHO_kgm-3_id4305428112107319298.dat,UX_ms-1_id4305428112107319298.dat,UY_ms-1_id4305428112107319298.dat,UZ_ms-1_id4305428112107319298.dat
-7768190583329997093,RHO_kgm-3_id-7768190583329997093.dat,UX_ms-1_id-7768190583329997093.dat,UY_ms-1_id-7768190583329997093.dat,UZ_ms-1_id-7768190583329997093.dat
-2450752821524607031,RHO_kgm-3_id-2450752821524607031.dat,UX_ms-1_id-2450752821524607031.dat,UY_ms-1_id-2450752821524607031.dat,UZ_ms-1_id-2450752821524607031.dat
3210806442871659993,RHO_kgm-3_id3210806442871659993.dat,UX_ms-1_id3210806442871659993.dat,UY_ms-1_id3210806442871659993.dat,UZ_ms-1_id3210806442871659993.dat
-374606777993466803,RHO_kgm-3_id-374606777993466803.dat,UX_ms-1_id-374606777993466803.dat,UY_ms-1_id-374606777993466803.dat,UZ_ms-1_id-374606777993466803.dat
-3288985728818364829,RHO_kgm-3_id-3288985728818364829.dat,UX_ms-1_id-3288985728818364829.dat,UY_ms-1_id-3288985728818364829.dat,UZ_ms-1_id-3288985728818364829.dat
4383812084098119174,RHO_kgm-3_id4383812084098119174.dat,UX_ms-1_id4383812084098119174.dat,UY_ms-1_id4383812084098119174.dat,UZ_ms-1_id4383812084098119174.dat
-3547255129331367777,RHO_kgm-3_id-3547255129331367777.dat,UX_ms-1_id-3547255129331367777.dat,UY_ms-1_id-3547255129331367777.dat,UZ_ms-1_id-3547255129331367777.dat
7015766946775055984,RHO_kgm-3_id7015766946775055984.dat,UX_ms-1_id7015766946775055984.dat,UY_ms-1_id7015766946775055984.dat,UZ_ms-1_id7015766946775055984.dat
-5827646047190850396,RHO_kgm-3_id-5827646047190850396.dat,UX_ms-1_id-5827646047190850396.dat,UY_ms-1_id-5827646047190850396.dat,UZ_ms-1_id-5827646047190850396.dat
3970199438006174471,RHO_kgm-3_id3970199438006174471.dat,UX_ms-1_id3970199438006174471.dat,UY_ms-1_id3970199438006174471.dat,UZ_ms-1_id3970199438006174471.dat
-8832875244574101124,RHO_kgm-3_id-8832875244574101124.dat,UX_ms-1_id-8832875244574101124.dat,UY_ms-1_id-8832875244574101124.dat,UZ_ms-1_id-8832875244574101124.dat
-99264114014710657,RHO_kgm-3_id-99264114014710657.dat,UX_ms-1_id-99264114014710657.dat,UY_ms-1_id-99264114014710657.dat,UZ_ms-1_id-99264114014710657.dat
8400718627709950406,RHO_kgm-3_id8400718627709950406.dat,UX_ms-1_id8400718627709950406.dat,UY_ms-1_id8400718627709950406.dat,UZ_ms-1_id8400718627709950406.dat
-650545024836756352,RHO_kgm-3_id-650545024836756352.dat,UX_ms-1_id-650545024836756352.dat,UY_ms-1_id-650545024836756352.dat,UZ_ms-1_id-650545024836756352.dat
-4827274725022870632,RHO_kgm-3_id-4827274725022870632.dat,UX_ms-1_id-4827274725022870632.dat,UY_ms-1_id-4827274725022870632.dat,UZ_ms-1_id-4827274725022870632.dat
-362124936106109632,RHO_kgm-3_id-362124936106109632.dat,UX_ms-1_id-362124936106109632.dat,UY_ms-1_id-362124936106109632.dat,UZ_ms-1_id-362124936106109632.dat
-6012845892353522627,RHO_kgm-3_id-6012845892353522627.dat,UX_ms-1_id-6012845892353522627.dat,UY_ms-1_id-6012845892353522627.dat,UZ_ms-1_id-6012845892353522627.dat
7617416270382264400,RHO_kgm-3_id7617416270382264400.dat,UX_ms-1_id7617416270382264400.dat,UY_ms-1_id7617416270382264400.dat,UZ_ms-1_id7617416270382264400.dat
5830080872472991497,RHO_kgm-3_id5830080872472991497.dat,UX_ms-1_id5830080872472991497.dat,UY_ms-1_id5830080872472991497.dat,UZ_ms-1_id5830080872472991497.dat
4991213868670350132,RHO_kgm-3_id4991213868670350132.dat,UX_ms-1_id4991213868670350132.dat,UY_ms-1_id4991213868670350132.dat,UZ_ms-1_id4991213868670350132.dat
2966832106855043813,RHO_kgm-3_id2966832106855043813.dat,UX_ms-1_id2966832106855043813.dat,UY_ms-1_id2966832106855043813.dat,UZ_ms-1_id2966832106855043813.dat
-8206616290278193529,RHO_kgm-3_id-8206616290278193529.dat,UX_ms-1_id-8206616290278193529.dat,UY_ms-1_id-8206616290278193529.dat,UZ_ms-1_id-8206616290278193529.dat
-7367154278434853085,RHO_kgm-3_id-7367154278434853085.dat,UX_ms-1_id-7367154278434853085.dat,UY_ms-1_id-7367154278434853085.dat,UZ_ms-1_id-7367154278434853085.dat
3491922261867388341,RHO_kgm-3_id3491922261867388341.dat,UX_ms-1_id3491922261867388341.dat,UY_ms-1_id3491922261867388341.dat,UZ_ms-1_id3491922261867388341.dat
-8728815636601238385,RHO_kgm-3_id-8728815636601238385.dat,UX_ms-1_id-8728815636601238385.dat,UY_ms-1_id-8728815636601238385.dat,UZ_ms-1_id-8728815636601238385.dat
-6832042903697362683,RHO_kgm-3_id-6832042903697362683.dat,UX_ms-1_id-6832042903697362683.dat,UY_ms-1_id-6832042903697362683.dat,UZ_ms-1_id-6832042903697362683.dat
5345840130187398902,RHO_kgm-3_id5345840130187398902.dat,UX_ms-1_id5345840130187398902.dat,UY_ms-1_id5345840130187398902.dat,UZ_ms-1_id5345840130187398902.dat
7493115181355749576,RHO_kgm-3_id7493115181355749576.dat,UX_ms-1_id7493115181355749576.dat,UY_ms-1_id7493115181355749576.dat,UZ_ms-1_id7493115181355749576.dat
-5191303612828241282,RHO_kgm-3_id-5191303612828241282.dat,UX_ms-1_id-5191303612828241282.dat,UY_ms-1_id-5191303612828241282.dat,UZ_ms-1_id-5191303612828241282.dat
7035440726640476794,RHO_kgm-3_id7035440726640476794.dat,UX_ms-1_id7035440726640476794.dat,UY_ms-1_id7035440726640476794.dat,UZ_ms-1_id7035440726640476794.dat
-1553509558432967323,RHO_kgm-3_id-1553509558432967323.dat,UX_ms-1_id-1553509558432967323.dat,UY_ms-1_id-1553509558432967323.dat,UZ_ms-1_id-1553509558432967323.dat
-1565825753292779030,RHO_kgm-3_id-1565825753292779030.dat,UX_ms-1_id-1565825753292779030.dat,UY_ms-1_id-1565825753292779030.dat,UZ_ms-1_id-1565825753292779030.dat
-5293626805552521230,RHO_kgm-3_id-5293626805552521230.dat,UX_ms-1_id-5293626805552521230.dat,UY_ms-1_id-5293626805552521230.dat,UZ_ms-1_id-5293626805552521230.dat
4509190217526461239,RHO_kgm-3_id4509190217526461239.dat,UX_ms-1_id4509190217526461239.dat,UY_ms-1_id4509190217526461239.dat,UZ_ms-1_id4509190217526461239.dat
-8017749381063034432,RHO_kgm-3_id-8017749381063034432.dat,UX_ms-1_id-8017749381063034432.dat,UY_ms-1_id-8017749381063034432.dat,UZ_ms-1_id-8017749381063034432.dat
4522319714084374336,RHO_kgm-3_id4522319714084374336.dat,UX_ms-1_id4522319714084374336.dat,UY_ms-1_id4522319714084374336.dat,UZ_ms-1_id4522319714084374336.dat
6991997957271557937,RHO_kgm-3_id6991997957271557937.dat,UX_ms-1_id6991997957271557937.dat,UY_ms-1_id6991997957271557937.dat,UZ_ms-1_id6991997957271557937.dat
-3325750371983939003,RHO_kgm-3_id-3325750371983939003.dat,UX_ms-1_id-3325750371983939003.dat,UY_ms-1_id-3325750371983939003.dat,UZ_ms-1_id-3325750371983939003.dat
-9108150269767536770,RHO_kgm-3_id-9108150269767536770.dat,UX_ms-1_id-9108150269767536770.dat,UY_ms-1_id-9108150269767536770.dat,UZ_ms-1_id-9108150269767536770.dat
8860781736546798466,RHO_kgm-3_id8860781736546798466.dat,UX_ms-1_id8860781736546798466.dat,UY_ms-1_id8860781736546798466.dat,UZ_ms-1_id8860781736546798466.dat
7117500927512628788,RHO_kgm-3_id7117500927512628788.dat,UX_ms-1_id7117500927512628788.dat,UY_ms-1_id7117500927512628788.dat,UZ_ms-1_id7117500927512628788.dat
7465369257109194181,RHO_kgm-3_id7465369257109194181.dat,UX_ms-1_id7465369257109194181.dat,UY_ms-1_id7465369257109194181.dat,UZ_ms-1_id7465369257109194181.dat
-2573769672272092762,RHO_kgm-3_id-2573769672272092762.dat,UX_ms-1_id-2573769672272092762.dat,UY_ms-1_id-2573769672272092762.dat,UZ_ms-1_id-2573769672272092762.dat
-704854717089663206,RHO_kgm-3_id-704854717089663206.dat,UX_ms-1_id-704854717089663206.dat,UY_ms-1_id-704854717089663206.dat,UZ_ms-1_id-704854717089663206.dat
5838056252587328878,RHO_kgm-3_id5838056252587328878.dat,UX_ms-1_id5838056252587328878.dat,UY_ms-1_id5838056252587328878.dat,UZ_ms-1_id5838056252587328878.dat
2699295325330234415,RHO_kgm-3_id2699295325330234415.dat,UX_ms-1_id2699295325330234415.dat,UY_ms-1_id2699295325330234415.dat,UZ_ms-1_id2699295325330234415.dat
3191191137473453983,RHO_kgm-3_id3191191137473453983.dat,UX_ms-1_id3191191137473453983.dat,UY_ms-1_id3191191137473453983.dat,UZ_ms-1_id3191191137473453983.dat
-5516162364014125411,RHO_kgm-3_id-5516162364014125411.dat,UX_ms-1_id-5516162364014125411.dat,UY_ms-1_id-5516162364014125411.dat,UZ_ms-1_id-5516162364014125411.dat
8137873373108608960,RHO_kgm-3_id8137873373108608960.dat,UX_ms-1_id8137873373108608960.dat,UY_ms-1_id8137873373108608960.dat,UZ_ms-1_id8137873373108608960.dat
-6902642449063115011,RHO_kgm-3_id-6902642449063115011.dat,UX_ms-1_id-6902642449063115011.dat,UY_ms-1_id-6902642449063115011.dat,UZ_ms-1_id-6902642449063115011.dat
-8728603231623184113,RHO_kgm-3_id-8728603231623184113.dat,UX_ms-1_id-8728603231623184113.dat,UY_ms-1_id-8728603231623184113.dat,UZ_ms-1_id-8728603231623184113.dat
4683590236231010403,RHO_kgm-3_id4683590236231010403.dat,UX_ms-1_id4683590236231010403.dat,UY_ms-1_id4683590236231010403.dat,UZ_ms-1_id4683590236231010403.dat
4452784962330683502,RHO_kgm-3_id4452784962330683502.dat,UX_ms-1_id4452784962330683502.dat,UY_ms-1_id4452784962330683502.dat,UZ_ms-1_id4452784962330683502.dat
910152787596410910,RHO_kgm-3_id910152787596410910.dat,UX_ms-1_id910152787596410910.dat,UY_ms-1_id910152787596410910.dat,UZ_ms-1_id910152787596410910.dat
8725194743198557790,RHO_kgm-3_id8725194743198557790.dat,UX_ms-1_id8725194743198557790.dat,UY_ms-1_id8725194743198557790.dat,UZ_ms-1_id8725194743198557790.dat
9070453040076764203,RHO_kgm-3_id9070453040076764203.dat,UX_ms-1_id9070453040076764203.dat,UY_ms-1_id9070453040076764203.dat,UZ_ms-1_id9070453040076764203.dat
4729424178774713340,RHO_kgm-3_id4729424178774713340.dat,UX_ms-1_id4729424178774713340.dat,UY_ms-1_id4729424178774713340.dat,UZ_ms-1_id4729424178774713340.dat
1256083726582304988,RHO_kgm-3_id1256083726582304988.dat,UX_ms-1_id1256083726582304988.dat,UY_ms-1_id1256083726582304988.dat,UZ_ms-1_id1256083726582304988.dat
5830080872643244681,RHO_kgm-3_id5830080872643244681.dat,UX_ms-1_id5830080872643244681.dat,UY_ms-1_id5830080872643244681.dat,UZ_ms-1_id5830080872643244681.dat
-6342053802280452703,RHO_kgm-3_id-6342053802280452703.dat,UX_ms-1_id-6342053802280452703.dat,UY_ms-1_id-6342053802280452703.dat,UZ_ms-1_id-6342053802280452703.dat
3082734337561002263,RHO_kgm-3_id3082734337561002263.dat,UX_ms-1_id3082734337561002263.dat,UY_ms-1_id3082734337561002263.dat,UZ_ms-1_id3082734337561002263.dat
4716418786821963109,RHO_kgm-3_id4716418786821963109.dat,UX_ms-1_id4716418786821963109.dat,UY_ms-1_id4716418786821963109.dat,UZ_ms-1_id4716418786821963109.dat
-7297397925601636261,RHO_kgm-3_id-7297397925601636261.dat,UX_ms-1_id-7297397925601636261.dat,UY_ms-1_id-7297397925601636261.dat,UZ_ms-1_id-7297397925601636261.dat
-8091399494147296593,RHO_kgm-3_id-8091399494147296593.dat,UX_ms-1_id-8091399494147296593.dat,UY_ms-1_id-8091399494147296593.dat,UZ_ms-1_id-8091399494147296593.dat
-2776419046571234597,RHO_kgm-3_id-2776419046571234597.dat,UX_ms-1_id-2776419046571234597.dat,UY_ms-1_id-2776419046571234597.dat,UZ_ms-1_id-2776419046571234597.dat
-6126335980764663962,RHO_kgm-3_id-6126335980764663962.dat,UX_ms-1_id-6126335980764663962.dat,UY_ms-1_id-6126335980764663962.dat,UZ_ms-1_id-6126335980764663962.dat
-9026118651676899542,RHO_kgm-3_id-9026118651676899542.dat,UX_ms-1_id-9026118651676899542.dat,UY_ms-1_id-9026118651676899542.dat,UZ_ms-1_id-9026118651676899542.dat
-435775049530878161,RHO_kgm-3_id-435775049530878161.dat,UX_ms-1_id-435775049530878161.dat,UY_ms-1_id-435775049530878161.dat,UZ_ms-1_id-435775049530878161.dat
-554570577217498171,RHO_kgm-3_id-554570577217498171.dat,UX_ms-1_id-554570577217498171.dat,UY_ms-1_id-554570577217498171.dat,UZ_ms-1_id-554570577217498171.dat
-8811686651390889433,RHO_kgm-3_id-8811686651390889433.dat,UX_ms-1_id-8811686651390889433.dat,UY_ms-1_id-8811686651390889433.dat,UZ_ms-1_id-8811686651390889433.dat
2208871484456405965,RHO_kgm-3_id2208871484456405965.dat,UX_ms-1_id2208871484456405965.dat,UY_ms-1_id2208871484456405965.dat,UZ_ms-1_id2208871484456405965.dat
-2290587415814970235,RHO_kgm-3_id-2290587415814970235.dat,UX_ms-1_id-2290587415814970235.dat,UY_ms-1_id-2290587415814970235.dat,UZ_ms-1_id-2290587415814970235.dat
-4308936673753145160,RHO_kgm-3_id-4308936673753145160.dat,UX_ms-1_id-4308936673753145160.dat,UY_ms-1_id-4308936673753145160.dat,UZ_ms-1_id-4308936673753145160.dat
-2073434646689253473,RHO_kgm-3_id-2073434646689253473.dat,UX_ms-1_id-2073434646689253473.dat,UY_ms-1_id-2073434646689253473.dat,UZ_ms-1_id-2073434646689253473.dat
-8381639960987452992,RHO_kgm-3_id-8381639960987452992.dat,UX_ms-1_id-8381639960987452992.dat,UY_ms-1_id-8381639960987452992.dat,UZ_ms-1_id-8381639960987452992.dat
-4587383795204429826,RHO_kgm-3_id-4587383795204429826.dat,UX_ms-1_id-4587383795204429826.dat,UY_ms-1_id-4587383795204429826.dat,UZ_ms-1_id-4587383795204429826.dat
-2233358331069729839,RHO_kgm-3_id-2233358331069729839.dat,UX_ms-1_id-2233358331069729839.dat,UY_ms-1_id-2233358331069729839.dat,UZ_ms-1_id-2233358331069729839.dat
-4620030588748070785,RHO_kgm-3_id-4620030588748070785.dat,UX_ms-1_id-4620030588748070785.dat,UY_ms-1_id-4620030588748070785.dat,UZ_ms-1_id-4620030588748070785.dat
-1859028431827964451,RHO_kgm-3_id-1859028431827964451.dat,UX_ms-1_id-1859028431827964451.dat,UY_ms-1_id-1859028431827964451.dat,UZ_ms-1_id-1859028431827964451.dat
-5634614311496514858,RHO_kgm-3_id-5634614311496514858.dat,UX_ms-1_id-5634614311496514858.dat,UY_ms-1_id-5634614311496514858.dat,UZ_ms-1_id-5634614311496514858.dat
-1655904273380298062,RHO_kgm-3_id-1655904273380298062.dat,UX_ms-1_id-1655904273380298062.dat,UY_ms-1_id-1655904273380298062.dat,UZ_ms-1_id-1655904273380298062.dat
7035228321832675706,RHO_kgm-3_id7035228321832675706.dat,UX_ms-1_id7035228321832675706.dat,UY_ms-1_id7035228321832675706.dat,UZ_ms-1_id7035228321832675706.dat
-2389444177638028560,RHO_kgm-3_id-2389444177638028560.dat,UX_ms-1_id-2389444177638028560.dat,UY_ms-1_id-2389444177638028560.dat,UZ_ms-1_id-2389444177638028560.dat
6961016910051121363,RHO_kgm-3_id6961016910051121363.dat,UX_ms-1_id6961016910051121363.dat,UY_ms-1_id6961016910051121363.dat,UZ_ms-1_id6961016910051121363.dat
5495119736568587837,RHO_kgm-3_id5495119736568587837.dat,UX_ms-1_id5495119736568587837.dat,UY_ms-1_id5495119736568587837.dat,UZ_ms-1_id5495119736568587837.dat
-2178903139565257373,RHO_kgm-3_id-2178903139565257373.dat,UX_ms-1_id-2178903139565257373.dat,UY_ms-1_id-2178903139565257373.dat,UZ_ms-1_id-2178903139565257373.dat
-1495987470113231139,RHO_kgm-3_id-1495987470113231139.dat,UX_ms-1_id-1495987470113231139.dat,UY_ms-1_id-1495987470113231139.dat,UZ_ms-1_id-1495987470113231139.dat
-2182945736059375621,RHO_kgm-3_id-2182945736059375621.dat,UX_ms-1_id-2182945736059375621.dat,UY_ms-1_id-2182945736059375621.dat,UZ_ms-1_id-2182945736059375621.dat
-1424649936678676106,RHO_kgm-3_id-1424649936678676106.dat,UX_ms-1_id-1424649936678676106.dat,UY_ms-1_id-1424649936678676106.dat,UZ_ms-1_id-1424649936678676106.dat
6930033737860986048,RHO_kgm-3_id6930033737860986048.dat,UX_ms-1_id6930033737860986048.dat,UY_ms-1_id6930033737860986048.dat,UZ_ms-1_id6930033737860986048.dat
-5702465772402684178,RHO_kgm-3_id-5702465772402684178.dat,UX_ms-1_id-5702465772402684178.dat,UY_ms-1_id-5702465772402684178.dat,UZ_ms-1_id-5702465772402684178.dat
6160274188586084189,RHO_kgm-3_id6160274188586084189.dat,UX_ms-1_id6160274188586084189.dat,UY_ms-1_id6160274188586084189.dat,UZ_ms-1_id6160274188586084189.dat
2210557350518485238,RHO_kgm-3_id2210557350518485238.dat,UX_ms-1_id2210557350518485238.dat,UY_ms-1_id2210557350518485238.dat,UZ_ms-1_id2210557350518485238.dat
199003103300086640,RHO_kgm-3_id199003103300086640.dat,UX_ms-1_id199003103300086640.dat,UY_ms-1_id199003103300086640.dat,UZ_ms-1_id199003103300086640.dat
5802911080844194421,RHO_kgm-3_id5802911080844194421.dat,UX_ms-1_id5802911080844194421.dat,UY_ms-1_id5802911080844194421.dat,UZ_ms-1_id5802911080844194421.dat
3334073478161199216,RHO_kgm-3_id3334073478161199216.dat,UX_ms-1_id3334073478161199216.dat,UY_ms-1_id3334073478161199216.dat,UZ_ms-1_id3334073478161199216.dat
-3180574355106532366,RHO_kgm-3_id-3180574355106532366.dat,UX_ms-1_id-3180574355106532366.dat,UY_ms-1_id-3180574355106532366.dat,UZ_ms-1_id-3180574355106532366.dat
7332956114570319837,RHO_kgm-3_id7332956114570319837.dat,UX_ms-1_id7332956114570319837.dat,UY_ms-1_id7332956114570319837.dat,UZ_ms-1_id7332956114570319837.dat
1581348411960850533,RHO_kgm-3_id1581348411960850533.dat,UX_ms-1_id1581348411960850533.dat,UY_ms-1_id1581348411960850533.dat,UZ_ms-1_id1581348411960850533.dat
3191412706599360771,RHO_kgm-3_id3191412706599360771.dat,UX_ms-1_id3191412706599360771.dat,UY_ms-1_id3191412706599360771.dat,UZ_ms-1_id3191412706599360771.dat
-5027633453272408969,RHO_kgm-3_id-5027633453272408969.dat,UX_ms-1_id-5027633453272408969.dat,UY_ms-1_id-5027633453272408969.dat,UZ_ms-1_id-5027633453272408969.dat
6717478302349477187,RHO_kgm-3_id6717478302349477187.dat,UX_ms-1_id6717478302349477187.dat,UY_ms-1_id6717478302349477187.dat,UZ_ms-1_id6717478302349477187.dat
-2361646149802084624,RHO_kgm-3_id-2361646149802084624.dat,UX_ms-1_id-2361646149802084624.dat,UY_ms-1_id-2361646149802084624.dat,UZ_ms-1_id-2361646149802084624.dat
329552896845055630,RHO_kgm-3_id329552896845055630.dat,UX_ms-1_id329552896845055630.dat,UY_ms-1_id329552896845055630.dat,UZ_ms-1_id329552896845055630.dat
9122549724433823567,RHO_kgm-3_id9122549724433823567.dat,UX_ms-1_id9122549724433823567.dat,UY_ms-1_id9122549724433823567.dat,UZ_ms-1_id9122549724433823567.dat
6905667187947935446,RHO_kgm-3_id6905667187947935446.dat,UX_ms-1_id6905667187947935446.dat,UY_ms-1_id6905667187947935446.dat,UZ_ms-1_id6905667187947935446.dat
5057942890927692156,RHO_kgm-3_id5057942890927692156.dat,UX_ms-1_id5057942890927692156.dat,UY_ms-1_id5057942890927692156.dat,UZ_ms-1_id5057942890927692156.dat
-2951309448527478678,RHO_kgm-3_id-2951309448527478678.dat,UX_ms-1_id-2951309448527478678.dat,UY_ms-1_id-2951309448527478678.dat,UZ_ms-1_id-2951309448527478678.dat
6018409907597368213,RHO_kgm-3_id6018409907597368213.dat,UX_ms-1_id6018409907597368213.dat,UY_ms-1_id6018409907597368213.dat,UZ_ms-1_id6018409907597368213.dat
-7063898679648740511,RHO_kgm-3_id-7063898679648740511.dat,UX_ms-1_id-7063898679648740511.dat,UY_ms-1_id-7063898679648740511.dat,UZ_ms-1_id-7063898679648740511.dat
635651785784781816,RHO_kgm-3_id635651785784781816.dat,UX_ms-1_id635651785784781816.dat,UY_ms-1_id635651785784781816.dat,UZ_ms-1_id635651785784781816.dat
-2366995771473007980,RHO_kgm-3_id-2366995771473007980.dat,UX_ms-1_id-2366995771473007980.dat,UY_ms-1_id-2366995771473007980.dat,UZ_ms-1_id-2366995771473007980.dat
8401250641839502448,RHO_kgm-3_id8401250641839502448.dat,UX_ms-1_id8401250641839502448.dat,UY_ms-1_id8401250641839502448.dat,UZ_ms-1_id8401250641839502448.dat
4108581720433358111,RHO_kgm-3_id4108581720433358111.dat,UX_ms-1_id4108581720433358111.dat,UY_ms-1_id4108581720433358111.dat,UZ_ms-1_id4108581720433358111.dat
7714795264711686488,RHO_kgm-3_id7714795264711686488.dat,UX_ms-1_id7714795264711686488.dat,UY_ms-1_id7714795264711686488.dat,UZ_ms-1_id7714795264711686488.dat
